"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"13709",221.385737393001,1.9387665849511,0.565282662558166,3.4297294316038,0.000604183396994424,0.00830849202462139
"13781",35.84880062211,2.8471570002956,0.955621712158743,2.97937663415358,0.002888355105599,0.0241366512532944
"13832",417.667503156183,5.05937832216772,1.14510106610383,4.41828103381485,9.94890037687129e-06,0.000543244749342986
"13834",1060.86320377814,1.69416397374796,0.576282925823392,2.93981289021766,0.00328410500904865,0.0263466862812123
"13837",33.7078964225812,1.44051609555724,0.46387752525909,3.10538022887112,0.00190034565141074,0.0179801396292593
"13840",143.987709364954,1.88127103541993,0.671970878039234,2.79963179492147,0.00511609268548455,0.0358196208516563
"13863",423.194138966136,6.1266782079303,1.08414704426448,5.65115058915909,1.59377386556029e-08,6.82347717641878e-06
"13870",1497.13619626544,1.01532316337965,0.253139236710896,4.01092764824611,6.04806439752296e-05,0.0017634810243311
"13907",1243.96183992837,2.43764235137684,0.604027784697056,4.03564606320123,5.44522510336025e-05,0.00163801465477634
"13936",2316.7988176194,1.94769060125622,0.360729359231633,5.39931267420227,6.68966939021262e-08,1.88839810215145e-05
"13937",98.2067662412918,1.64977445052196,0.310600175901671,5.31156959500318,1.08685049345059e-07,2.63681250427593e-05
"13961",582.552192673921,1.51220747790837,0.523700895623712,2.88754036998041,0.00388266777864298,0.0296574397555102
"13962",7128.99661140776,2.34580703198136,0.580744102154283,4.03931270809215,5.36080548376545e-05,0.00162863777190968
"13974",391.817779688382,2.564259624862,0.96073961525499,2.66904745484178,0.00760667021586886,0.0468674725641037
"13988",1561.54937652787,6.12475813972066,1.26345154750705,4.84763990499325,1.24938918665629e-06,0.000146549358113364
"13992",6733.09994385763,1.78986367725181,0.555807256860339,3.22029562435446,0.00128058465914058,0.0137689983003333
"13993",9.45677893265242,3.4565245441178,1.2946452329801,2.66986233453419,0.00758823515036115,0.0468011007304867
"13995",8.79382514246462,3.38037846440781,1.22192845951889,2.76642911299306,0.00566739048045639,0.0386052992825368
"13996",9.36404009670091,4.09824894814209,1.22447430918898,3.34694563812983,0.000817072318244487,0.0101586800699008
"14017",1128.89934954783,2.5369722612648,0.549290079918818,4.61863840985395,3.86266288883371e-06,0.000292696413829972
"14018",8.80103726570085,2.52882747929845,0.805763650518247,3.13842337969946,0.00169859336445609,0.0167050024296126
"14033",42.9374801326344,2.32385854257064,0.492475376023928,4.71873042939253,2.37321048578288e-06,0.000223046522698093
"14034",219.190546573784,1.81633883583652,0.393219693863404,4.61914513485045,3.85324272967053e-06,0.000292696413829972
"14035",1904.40095339316,2.43730592134328,0.474504537040017,5.13652817009363,2.79860416864772e-07,5.4053040514453e-05
"14053",1062.62255181468,1.26458319928451,0.335339457092411,3.77105399480628,0.000162559491274274,0.00335407888502294
"14054",135.314755842485,3.34464803920466,0.829269046313979,4.03324838189885,5.50110796381074e-05,0.00164481708935044
"14056",1285.17959896767,2.93527291167024,0.587285329026027,4.99803548053582,5.79173301742159e-07,9.01685077281975e-05
"14080",119.668962647477,2.04307894723653,0.605854202345516,3.37222872982792,0.000745624974582734,0.00950080076740142
"14083",32.4364326593723,1.85041716815409,0.621345749516576,2.9780797077855,0.00290060541081911,0.0242104878183567
"14096",17.4372931722247,2.63675235628333,0.686383096679963,3.84151703186939,0.000122276249831906,0.00278213667465189
"14122",1455.39501269404,1.64755161224779,0.499148936031661,3.30072147472892,0.000964365661636357,0.0114033843119399
"14159",3482.61933956581,3.15186176395259,0.55269217269495,5.70274362414793,1.17894234898368e-08,5.71408887937601e-06
"14181",775.131604665551,1.16909971554516,0.432787088301464,2.70132762077876,0.0069063270485854,0.0441027817642101
"14201",20.5336296648439,2.43007465473261,0.803922673790762,3.02277163458272,0.00250471178970454,0.0218475505785841
"14209",1827.38064902445,1.41235778941438,0.303816360216938,4.64872197272687,3.33998056078786e-06,0.000263204439902283
"14211",649.828275811977,1.2187102657705,0.266132587502493,4.57933497437281,4.66456648766593e-06,0.000331003823025311
"14232",969.308482266597,2.23922488093353,0.730405505089363,3.06572837325421,0.00217140480882626,0.0197238496213327
"14237",4232.40569913643,1.21432415932232,0.370361483723789,3.27875390041353,0.00104266521191636,0.0120323378093924
"14292",191.093344638337,1.85731858247269,0.582465915832377,3.18871633856632,0.00142906033075841,0.014778462872996
"14297",13.4721924033672,3.46214650538976,1.20738678259432,2.86747093416961,0.00413766808871778,0.0309698187246452
"14361",3391.49583793787,2.30788536935777,0.548602646060638,4.20684330622547,2.58962564740564e-05,0.00103295502531919
"14363",9.44488258764481,2.17808730676366,0.746830383890709,2.91644174332682,0.00354048834224172,0.02781201652667
"14364",13.8523535532366,5.93851903316478,1.74530112773868,3.40257560072691,0.000667538840470721,0.00887104900880076
"14371",18.9446205676738,2.25181589722295,0.822722789055631,2.73702871389732,0.00619968814035341,0.0409087050987409
"14374",2859.91777041862,2.93915046331152,0.634196497869335,4.63444764073276,3.5789180139806e-06,0.000276913391394981
"14376",39.0380574997528,2.83877257876263,0.796095582701379,3.56586902433231,0.000362652466419568,0.00585900412414205
"14419",558.826463261198,1.16068965546871,0.410286349424463,2.82897458591272,0.00466974070332695,0.0334900877716633
"14423",261.91437525413,1.90134576392115,0.588531266857226,3.23066227912476,0.00123503773097361,0.0134658952602929
